;Code;Year;Renewables (% electricity);Fossil fuels (% electricity)
5444;SWE;2002;48,500343;5,0715747
5445;SWE;2003;43,378387;6,8247285
5446;SWE;2004;44,94693;3,96862
5447;SWE;2005;51,291286;3,00562
5448;SWE;2006;49,5952;3,6571748
5449;SWE;2007;52,029293;2,9700308
5450;SWE;2008;54,309544;3,0687127
5451;SWE;2009;58,42606;3,3821375
5452;SWE;2010;55,29808;5,7460427
5453;SWE;2011;55,95555;3,8062284
5454;SWE;2012;59,063873;2,4574897
5455;SWE;2013;54,035156;2,5354507
5456;SWE;2014;55,83849;1,9081732
5457;SWE;2015;63,271606;1,9444444
5458;SWE;2016;57,17493;2,3478093
5459;SWE;2017;57,88224;2,1128905
5460;SWE;2018;55,797012;2,2404506
5461;SWE;2019;58,745995;1,989075
5462;SWE;2020;68,471825;1,4897125
5463;SWE;2021;67,3808;1,781452
5464;SWE;2022;68,38304;1,782386
5465;CHE;2000;55,06073;4,2591095
5466;CHE;2001;57,69173;4,0822453
5467;CHE;2002;53,11631;4,564044
5468;CHE;2003;52,570396;4,6823835
5469;CHE;2004;52,170998;4,895222
5470;CHE;2005;53,49527;5,5071387
5471;CHE;2006;49,128258;5,351286
5472;CHE;2007;52,46536;4,850145
5473;CHE;2008;53,268494;4,8469386
5474;CHE;2009;53,01766;4,815409
5475;CHE;2010;54,037067;5,350524
5476;CHE;2011;51,18243;5,641892
5477;CHE;2012;56,59966;5,469846
5478;CHE;2013;56,19592;5,3770084
5479;CHE;2014;54,89839;5,1107063
5480;CHE;2015;59,098953;5,3580046
5481;CHE;2016;58,38261;6,4173913
5482;CHE;2017;59,078064;6,4818087
5483;CHE;2018;55,114822;5,6849203
5484;CHE;2019;56,601505;5,3834586
5485;CHE;2020;60,519287;5,3709197
5486;CHE;2021;66,05731;3,7220025
5487;SYR;2000;13,472803;86,5272
5488;SYR;2001;13,428121;86,571884
5489;SYR;2002;9,248774;90,75123
5490;SYR;2003;9,846044;90,15395
5491;SYR;2004;13,655808;86,34419
5492;SYR;2005;13,025083;86,974915
5493;SYR;2006;11,167801;88,8322
5494;SYR;2007;9,4990425;90,50097
5495;SYR;2008;7,4083633;92,59163
5496;SYR;2009;4,60333;95,39667
5497;SYR;2010;5,9374285;94,06257
5498;SYR;2011;8,2933;91,7067
5499;SYR;2012;9,710495;90,289505
5500;SYR;2013;12,51575;87,48425
5501;SYR;2014;11,592039;88,40796
5502;SYR;2015;2,477876;97,522125
5503;SYR;2016;5,410122;94,589874
5504;SYR;2017;4,372843;95,62717
5505;SYR;2018;4,4340725;95,565926
5506;SYR;2019;4,5783134;95,421684
5507;SYR;2020;4,807084;95,19292
5508;SYR;2021;4,534606;95,46539
5509;TWN;1985;10,80712;35,820892
5510;TWN;1986;9,841289;44,870895
5511;TWN;1987;7,9674087;41,818523
5512;TWN;1988;6,132828;51,734604
5513;TWN;1989;6,018356;58,178898
5514;TWN;1990;7,3096232;54,247757
5515;TWN;1991;4,130845;58,613438
5516;TWN;1992;6,46037;59,752777
5517;TWN;1993;3,7685075;64,13267
5518;TWN;1994;4,2672524;64,64824
5519;TWN;1995;3,9238408;66,42158
5520;TWN;1996;3,6720493;66,52463
5521;TWN;1997;3,8349447;69,02129
5522;TWN;1998;4,1715035;70,32278
5523;TWN;1999;3,4364924;71,48995
5524;TWN;2000;3,107689;75,56503
5525;TWN;2001;3,4858506;77,2742
5526;TWN;2002;2,2586427;77,48527
5527;TWN;2003;2,3586745;78,68909
5528;TWN;2004;2,3760812;79,261604
5529;TWN;2005;2,695936;79,43399
5530;TWN;2006;2,6897504;80,09671
5531;TWN;2007;2,826205;80,22492
5532;TWN;2008;2,865781;79,74792
5533;TWN;2009;2,7829232;78,8833
5534;TWN;2010;2,9057376;80,03278
5535;TWN;2011;2,9686685;80,13399
5536;TWN;2012;3,6737664;79,9903
5537;TWN;2013;3,708758;79,57775
5538;TWN;2014;3,2236714;80,27253
5539;TWN;2015;3,4494925;82,254715
5540;TWN;2016;4,236638;83,62472
5541;TWN;2017;4,012288;87,57727
5542;TWN;2018;3,9976485;85,83186
5543;TWN;2019;4,9634657;83,10945
5544;TWN;2020;4,837253;83,80478
5545;TWN;2021;5,438749;84,903564
5546;TJK;2000;98,497856;1,502146
5547;TJK;2001;98,874825;1,1251758
5548;TJK;2002;99,14134;0,85865253
5549;TJK;2003;99,02021;0,9797918
5550;TJK;2004;99,14216;0,85784316
5551;TJK;2005;99,232124;0,7678677
5552;TJK;2006;98,56888;1,431127
5553;TJK;2007;97,80601;2,1939955
5554;TJK;2008;97,939964;2,0600352
5555;TJK;2009;98,62155;1,3784461
5556;TJK;2010;99,815605;0,18438844
5557;TJK;2011;99,813324;0,18668327
5558;TJK;2012;99,583336;0,4166667
5559;TJK;2013;99,70501;0,29498523
5560;TJK;2014;99,06191;0,9380864
5561;TJK;2015;99,11661;0,88339233
5562;TJK;2016;96,71168;3,2883146
5563;TJK;2017;94,80156;5,198435
5564;TJK;2018;93,48049;6,5195074
5565;TJK;2019;93,10345;6,8965516
5566;TJK;2020;91,789154;8,210847
5567;TJK;2021;91,23163;8,7683735
5568;TZA;2000;93,852455;6,147541
5569;TZA;2001;97,4359;2,5641026
5570;TZA;2002;96,441284;3,558719
5571;TZA;2003;96,94657;3,0534353
5572;TZA;2004;86,26761;13,732395
5573;TZA;2005;62,09913;37,900875
5574;TZA;2006;55,589127;44,410877
5575;TZA;2007;70,197044;29,802956
5576;TZA;2008;70,117645;29,882353
5577;TZA;2009;65,80645;34,193546
5578;TZA;2010;64,85437;35,14563
5579;TZA;2011;50,499;49,500996
5580;TZA;2012;43,248173;56,751823
5581;TZA;2013;39,619377;60,38062
5582;TZA;2014;51,973686;48,026318
5583;TZA;2015;44,969513;55,030487
5584;TZA;2016;46,484936;53,515068
5585;TZA;2017;46,296295;53,703705
5586;TZA;2018;39,142464;60,857536
5587;TZA;2019;40,921055;59,078945
5588;TZA;2020;46,691635;53,308365
5589;TZA;2021;44,675644;55,324356
5590;THA;1985;16,026957;83,93815
5591;THA;1986;22,422956;77,57706
5592;THA;1987;14,21294;85,787056
5593;THA;1988;11,564287;88,435715
5594;THA;1989;14,814671;85,18533
5595;THA;1990;11,164903;88,83509
5596;THA;1991;9,048247;90,951744
5597;THA;1992;7,329365;92,67064
5598;THA;1993;5,750053;94,24994
5599;THA;1994;6,2647166;93,735275
5600;THA;1995;8,447449;91,55255
5601;THA;1996;8,531997;91,46801
5602;THA;1997;7,938052;92,06247
5603;THA;1998;6,0294333;93,970566
5604;THA;1999;4,2754407;95,68691
5605;THA;2000;7,126103;92,8739
5606;THA;2001;7,061527;92,93847
5607;THA;2002;7,944477;92,05552
5608;THA;2003;7,6718354;92,32816
5609;THA;2004;6,516355;93,48365
5610;THA;2005;6,0325203;93,967476
5611;THA;2006;7,598855;92,401146
5612;THA;2007;7,708585;92,29141
5613;THA;2008;6,562546;93,437454
5614;THA;2009;6,626331;93,37367
5615;THA;2010;5,708583;94,29141
5616;THA;2011;8,039962;91,96004
5617;THA;2012;8,539612;91,46039
5618;THA;2013;7,6765037;92,323494
5619;THA;2014;8,395728;91,60426
5620;THA;2015;7,994962;92,005035
5621;THA;2016;8,984024;91,015976
5622;THA;2017;10,957095;89,0429
5623;THA;2018;14,190005;85,80999
5624;THA;2019;14,700173;85,29983
5625;THA;2020;13,796373;86,20363
5626;THA;2021;14,506635;85,49336
5627;TLS;2003;0,0;100,0
5628;TLS;2004;0,0;100,0
5629;TLS;2005;0,0;100,0
5630;TLS;2006;0,0;100,0
5631;TLS;2007;0,0;99,99999
5632;TLS;2008;0,0;100,0
5633;TLS;2009;0,0;100,0
5634;TLS;2010;0,0;100,0
5635;TLS;2011;0,0;100,0
5636;TLS;2012;0,0;100,0
5637;TLS;2013;0,0;100,0
5638;TLS;2014;0,0;100,0
5639;TLS;2015;0,0;100,0
5640;TLS;2016;0,0;100,0
5641;TLS;2017;0,0;100,0
5642;TLS;2018;0,0;100,0
5643;TLS;2019;0,0;100,0
5644;TLS;2020;0,0;100,0
5645;TLS;2021;0,0;100,0
5646;TGO;2000;58,82353;41,17647
5647;TGO;2001;41,666668;58,333336
5648;TGO;2002;59,999996;40,0
5649;TGO;2003;70,588234;29,411764
5650;TGO;2004;44,444443;55,555553
5651;TGO;2005;38,888885;61,111107
5652;TGO;2006;42,857143;57,14286
5653;TGO;2007;49,999996;49,999996
5654;TGO;2008;75,0;25,0
5655;TGO;2009;78,57143;21,428572
5656;TGO;2010;52,941177;47,058823
5657;TGO;2011;83,333336;16,666668
5658;TGO;2012;81,818184;18,181818
5659;TGO;2013;40,0;60,0
5660;TGO;2014;60,0;40,0
5661;TGO;2015;16,216215;83,78378
5662;TGO;2016;46,511627;53,488373
5663;TGO;2017;27,272728;72,72727
5664;TGO;2018;36,842106;63,157894
5665;TGO;2019;35,714287;64,28571
5666;TGO;2020;25,862072;74,13793
5667;TGO;2021;26,984127;73,01588
5668;TON;2000;0,0;100,0
5669;TON;2001;0,0;100,0
5670;TON;2002;0,0;100,0
5671;TON;2003;0,0;100,0
5672;TON;2004;0,0;100,0
5673;TON;2005;0,0;100,0
5674;TON;2006;0,0;100,0
5675;TON;2007;0,0;100,0
5676;TON;2008;0,0;100,0
5677;TON;2009;0,0;100,0
5678;TON;2010;0,0;100,0
5679;TON;2011;0,0;100,0
5680;TON;2012;0,0;100,0
5681;TON;2013;0,0;100,0
5682;TON;2014;0,0;100,0
5683;TON;2015;0,0;100,0
5684;TON;2016;0,0;100,0
5685;TON;2017;16,666668;83,333336
5686;TON;2018;14,285714;85,71429
5687;TON;2019;14,285714;85,71429
5688;TON;2020;14,285714;85,71429
5689;TON;2021;12,5;87,5
5690;TTO;2000;0,38986355;99,61014
5691;TTO;2001;0,37664783;99,62335
5692;TTO;2002;0,37664783;99,62335
5693;TTO;2003;0,4950495;99,50495
5694;TTO;2004;0,49586776;99,50413
5695;TTO;2005;0,4524887;99,54751
5696;TTO;2006;0,44510388;99,5549
5697;TTO;2007;0,41551247;99,58449
5698;TTO;2008;0,0;100,0
5699;TTO;2009;0,0;100,0
5700;TTO;2010;0,0;100,0
5701;TTO;2011;0,0;100,0
5702;TTO;2012;0,0;100,0
5703;TTO;2013;0,0;100,0
5704;TTO;2014;0,0;100,0
5705;TTO;2015;0,11111111;99,888885
5706;TTO;2016;0,11286682;99,887146
5707;TTO;2017;0,11402508;99,88597
5708;TTO;2018;0,11520737;99,88479
5709;TTO;2019;0,11574074;99,884254
5710;TTO;2020;0,12180268;99,8782
5711;TTO;2021;0,11454754;99,88546
5712;TUN;2000;0,8032128;99,196785
5713;TUN;2001;0,6535948;99,346405
5714;TUN;2002;0,80862534;99,191376
5715;TUN;2003;1,6281062;98,371895
5716;TUN;2004;1,5459723;98,454025
5717;TUN;2005;1,387818;98,61218
5718;TUN;2006;0,9789157;99,02109
5719;TUN;2007;0,6965944;99,303406
5720;TUN;2008;0,5181347;99,481865
5721;TUN;2009;1,2543553;98,74564
5722;TUN;2010;1,270903;98,729095
5723;TUN;2011;1,0437051;98,9563
5724;TUN;2012;1,904762;98,095245
5725;TUN;2013;2,5761125;97,42389
5726;TUN;2014;3,303471;96,696526
5727;TUN;2015;3,1607628;96,83923
5728;TUN;2016;3,4072473;96,59275
5729;TUN;2017;3,1298907;96,87011
5730;TUN;2018;3,2786884;96,721306
5731;TUN;2019;3,9902678;96,009735
5732;TUN;2020;4,3411646;95,65884
5733;TUN;2021;4,7778306;95,22217
5734;TUR;1985;35,217087;64,782906
5735;TUR;1986;30,019548;69,98045
5736;TUR;1987;42,10705;57,892944
5737;TUR;1988;60,392765;39,60723
5738;TUR;1989;34,590878;65,40912
5739;TUR;1990;40,371914;59,62808
5740;TUR;1991;37,848606;62,15139
5741;TUR;1992;39,628803;60,371204
5742;TUR;1993;46,18616;53,813847
5743;TUR;1994;39,21869;60,781307
5744;TUR;1995;41,56522;58,434784
5745;TUR;1996;42,936962;57,063034
5746;TUR;1997;38,9061;61,0939
5747;TUR;1998;38,33198;61,66802
5748;TUR;1999;29,98111;70,01889
5749;TUR;2000;25,062334;74,93767
5750;TUR;2001;19,919796;80,0802
5751;TUR;2002;26,444479;73,55552
5752;TUR;2003;25,487387;74,51261
5753;TUR;2004;30,926939;69,07306
5754;TUR;2005;24,599195;75,4008
5755;TUR;2006;25,271046;74,72895
5756;TUR;2007;19,048117;80,95188
5757;TUR;2008;17,356663;82,64333
5758;TUR;2009;19,59123;80,408775
5759;TUR;2010;26,400076;73,59992
5760;TUR;2011;25,335835;74,66417
5761;TUR;2012;27,241205;72,75879
5762;TUR;2013;28,857298;71,1427
5763;TUR;2014;20,912487;79,08752
5764;TUR;2015;32,014236;67,98576
5765;TUR;2016;32,97161;67,02839
5766;TUR;2017;29,43022;70,56978
5767;TUR;2018;32,176003;67,824
5768;TUR;2019;43,680435;56,31956
5769;TUR;2020;42,02082;57,979176
5770;TUR;2021;35,32963;64,67037
5771;TKM;2000;0,0;100,0
5772;TKM;2001;0,0;100,0
5773;TKM;2002;0,0;100,0
5774;TKM;2003;0,0;100,0
5775;TKM;2004;0,0;100,0
5776;TKM;2005;0,0;100,0
5777;TKM;2006;0,0;100,0
5778;TKM;2007;0,0;100,0
5779;TKM;2008;0,0;100,0
5780;TKM;2009;0,0;100,0
5781;TKM;2010;0,0;100,0
5782;TKM;2011;0,0;100,0
5783;TKM;2012;0,0;100,0
5784;TKM;2013;0,0;100,0
5785;TKM;2014;0,0;100,0
5786;TKM;2015;0,0;100,0
5787;TKM;2016;0,0;100,0
5788;TKM;2017;0,0;100,0
5789;TKM;2018;0,0;100,0
5790;TKM;2019;0,0;100,0
5791;TKM;2020;0,0;100,0
5792;TKM;2021;0,0;100,0
5793;TCA;2000;0,0;100,0
5794;TCA;2001;0,0;100,0
5795;TCA;2002;0,0;100,0
5796;TCA;2003;0,0;100,0
5797;TCA;2004;0,0;100,0
5798;TCA;2005;0,0;100,0
5799;TCA;2006;0,0;100,0
5800;TCA;2007;0,0;100,0
5801;TCA;2008;0,0;100,0
5802;TCA;2009;0,0;100,0
5803;TCA;2010;0,0;100,0
5804;TCA;2011;0,0;100,0
5805;TCA;2012;0,0;100,0
5806;TCA;2013;0,0;100,0
5807;TCA;2014;0,0;100,0
5808;TCA;2015;0,0;100,0
5809;TCA;2016;0,0;100,0
5810;TCA;2017;0,0;100,0
5811;TCA;2018;0,0;100,0
5812;TCA;2019;0,0;100,0
5813;TCA;2020;0,0;100,0
5814;TCA;2021;0,0;100,0
5815;UGA;2000;97,484276;2,5157232
5816;UGA;2001;97,484276;2,5157232
5817;UGA;2002;97,66082;2,3391812
5818;UGA;2003;97,22222;2,777778
5819;UGA;2004;97,422676;2,5773196
5820;UGA;2005;94,35897;5,6410255
5821;UGA;2006;74,522285;25,477707
5822;UGA;2007;71,5736;28,426395
5823;UGA;2008;73,27586;26,724138
5824;UGA;2009;62,916664;37,083332
5825;UGA;2010;59,107807;40,892193
5826;UGA;2011;61,685825;38,31418
5827;UGA;2012;80,61224;19,387754
5828;UGA;2013;94,5946;5,4054055
5829;UGA;2014;89,67972;10,320285
5830;UGA;2015;89,89548;10,10453
5831;UGA;2016;92,30769;7,692308
5832;UGA;2017;93,35038;6,6496162
5833;UGA;2018;92,82407;7,1759257
5834;UGA;2019;98,14814;1,8518518
5835;UGA;2020;97,07866;2,9213483
5836;UGA;2021;97,045456;2,9545455
5837;UKR;1990;3,5195231;70,969795
5838;UKR;1991;4,205121;68,815315
5839;UKR;1992;3,1230183;67,648224
5840;UKR;1993;4,80606;62,43959
5841;UKR;1994;5,978395;60,060177
5842;UKR;1995;5,133629;58,482094
5843;UKR;1996;4,7210064;51,745075
5844;UKR;1997;5,5449324;49,786297
5845;UKR;1998;9,116711;47,303795
5846;UKR;1999;8,328486;49,75573
5847;UKR;2000;6,586092;48,257137
5848;UKR;2001;6,972976;48,949715
5849;UKR;2002;5,5597157;49,5074
5850;UKR;2003;5,1442847;49,678135
5851;UKR;2004;6,471816;45,72025
5852;UKR;2005;6,6698937;45,586575
5853;UKR;2006;6,6863327;46,623196
5854;UKR;2007;5,3380237;47,48139
5855;UKR;2008;6,137709;47,211548
5856;UKR;2009;6,980763;45,259766
5857;UKR;2010;7,0914097;45,69431
5858;UKR;2011;5,745063;47,961018
5859;UKR;2012;5,6614237;48,895947
5860;UKR;2013;7,8003197;49,243713
5861;UKR;2014;5,5885262;45,840202
5862;UKR;2015;4,392477;41,39446
5863;UKR;2016;5,6797247;44,61501
5864;UKR;2017;7,0457196;37,534
5865;UKR;2018;8,228528;38,431396
5866;UKR;2019;7,7754483;37,855366
5867;UKR;2020;11,844058;36,759747
5868;UKR;2021;14,038017;30,54842
5869;ARE;1985;0,0;100,0
5870;ARE;1986;0,0;100,0
5871;ARE;1987;0,0;100,0
5872;ARE;1988;0,0;100,0
5873;ARE;1989;0,0;100,0
5874;ARE;1990;0,0;100,00001
5875;ARE;1991;0,0;100,0
5876;ARE;1992;0,0;100,000015
5877;ARE;1993;0,0;100,0
5878;ARE;1994;0,0;100,00001
5879;ARE;1995;0,0;100,0
5880;ARE;1996;0,0;100,0
5881;ARE;1997;0,0;99,99999
5882;ARE;1998;0,0;100,0
5883;ARE;1999;0,0;100,0
5884;ARE;2000;0,0;100,0
5885;ARE;2001;0,0;100,0
5886;ARE;2002;0,0;100,0
5887;ARE;2003;0,0;100,0
5888;ARE;2004;0,0;100,0
5889;ARE;2005;0,0;100,0
5890;ARE;2006;0,0;100,0
5891;ARE;2007;0,0;100,0
5892;ARE;2008;0,0;100,0
5893;ARE;2009;0,012061271;99,98794
5894;ARE;2010;0,022642363;99,977356
5895;ARE;2011;0,032181934;99,96782
5896;ARE;2012;0,020030046;99,97997
5897;ARE;2013;0,077361956;99,92264
5898;ARE;2014;0,28292415;99,71708
5899;ARE;2015;0,25885102;99,74115
5900;ARE;2016;0,26261798;99,73738
5901;ARE;2017;0,592698;99,4073
5902;ARE;2018;1,0318142;98,968185
5903;ARE;2019;2,930968;97,06904
5904;ARE;2020;4,346108;94,42117
5905;ARE;2021;4,93991;93,74032
5906;GBR;1985;1,3268555;76,61001
5907;GBR;1986;1,5841147;77,83512
5908;GBR;1987;1,3858436;79,68038
5909;GBR;1988;1,5819994;76,59515
5910;GBR;1989;1,5186038;74,4883
5911;GBR;1990;1,831571;77,47671
5912;GBR;1991;1,6555673;76,39261
5913;GBR;1992;2,0041335;73,94313
5914;GBR;1993;1,7782198;70,44486
5915;GBR;1994;2,13833;70,700264
5916;GBR;1995;2,0662897;71,17721
5917;GBR;1996;1,6260163;71,27276
5918;GBR;1997;1,9903204;69,90177
5919;GBR;1998;2,395591;70,050964
5920;GBR;1999;2,6338127;71,321014
5921;GBR;2000;2,6657405;74,61403
5922;GBR;2001;2,5001962;73,93886
5923;GBR;2002;2,8939157;74,26417
5924;GBR;2003;2,6854804;74,887474
5925;GBR;2004;3,613688;75,94112
5926;GBR;2005;4,281523;75,07713
5927;GBR;2006;4,602989;76,22001
5928;GBR;2007;5,010433;78,95058
5929;GBR;2008;5,6776843;80,682884
5930;GBR;2009;6,767986;74,710526
5931;GBR;2010;6,909292;76,69103
5932;GBR;2011;9,642251;71,46223
5933;GBR;2012;11,427304;69,06536
5934;GBR;2013;14,972705;65,158424
5935;GBR;2014;19,247635;61,734436
5936;GBR;2015;24,62277;54,401505
5937;GBR;2016;24,678839;53,990723
5938;GBR;2017;29,498657;49,510593
5939;GBR;2018;33,29198;47,022694
5940;GBR;2019;37,456863;45,07695
5941;GBR;2020;42,8604;40,596024
5942;GBR;2021;39,783825;44,95377
5943;USA;1985;12,178154;72,60898
5944;USA;1986;12,544127;71,1562
5945;USA;1987;10,752804;71,9467
5946;USA;1988;9,291262;71,66205
5947;USA;1989;10,330222;71,85483
5948;USA;1990;10,917163;69,969406
5949;USA;1991;10,741865;69,145935
5950;USA;1992;9,729862;70,01856
5951;USA;1993;10,2707815;70,451485
5952;USA;1994;9,532383;70,579285
5953;USA;1995;10,601639;69,14324
5954;USA;1996;11,360623;68,859795
5955;USA;1997;11,45328;70,31706
5956;USA;1998;10,147997;71,029976
5957;USA;1999;9,860898;70,1986
5958;USA;2000;9,229899;70,94185
5959;USA;2001;7,5132055;71,86129
5960;USA;2002;8,749216;70,959076
5961;USA;2003;9,025211;71,23476
5962;USA;2004;8,73341;71,31366
5963;USA;2005;8,749464;71,870316
5964;USA;2006;9,418474;71,129295
5965;USA;2007;8,39841;72,13493
5966;USA;2008;9,1809435;71,19145
5967;USA;2009;10,547689;69,176
5968;USA;2010;10,3180895;70,06641
5969;USA;2011;12,466525;68,20784
5970;USA;2012;12,184118;68,77622
5971;USA;2013;12,831115;67,71386
5972;USA;2014;13,35031;67,187584
5973;USA;2015;13,626135;66,854225
5974;USA;2016;15,288093;65,00112
5975;USA;2017;17,451527;62,684494
5976;USA;2018;17,44999;63,34091
5977;USA;2019;18,294624;62,240826
5978;USA;2020;20,315693;60,148197
5979;USA;2021;20,749863;60,50859
5980;VIR;2000;0,0;100,0
5981;VIR;2001;0,0;100,0
5982;VIR;2002;0,0;100,0
5983;VIR;2003;0,0;100,0
5984;VIR;2004;0,0;100,0
5985;VIR;2005;0,0;100,0
5986;VIR;2006;0,0;100,0
5987;VIR;2007;0,0;100,0
5988;VIR;2008;0,0;100,0
5989;VIR;2009;0,0;100,0
5990;VIR;2010;0,0;100,0
5991;VIR;2011;0,0;100,0
5992;VIR;2012;0,0;100,0
5993;VIR;2013;0,0;100,0
5994;VIR;2014;1,4285715;98,571434
5995;VIR;2015;1,4492754;98,55073
5996;VIR;2016;1,4705882;98,52941
5997;VIR;2017;1,8867925;98,11321
5998;VIR;2018;1,6393442;98,36066
5999;VIR;2019;1,6129032;98,38709
6000;VIR;2020;1,5625;98,4375
6001;VIR;2021;2,857143;97,14286
6002;Null;1985;24,806011;61,29466
6003;Null;1986;23,946068;62,13117
6004;Null;1987;23,511526;62,490788
6005;Null;1988;23,90555;62,09764
6006;Null;1989;23,407974;62,846836
6007;Null;1990;23,843134;63,276653
6008;Null;1991;23,729858;64,36415
6009;Null;1992;24,118647;64,21213
6010;Null;1993;25,682308;62,89317
6011;Null;1994;26,061737;63,19393
6012;Null;1995;26,82964;62,626854
6013;Null;1996;25,660162;63,78575
6014;Null;1997;25,612274;63,91845
6015;Null;1998;25,670504;64,38635
6016;Null;1999;24,771753;65,29731
6017;Null;2000;26,332315;68,50225
6018;Null;2001;25,788492;68,89385
6019;Null;2002;25,214804;69,33873
6020;Null;2003;23,481129;70,96764
6021;Null;2004;24,124159;70,74364
6022;Null;2005;23,888483;71,32212
6023;Null;2006;23,083958;72,33162
6024;Null;2007;22,218178;73,43667
6025;Null;2008;23,715933;71,89447
6026;Null;2009;23,500319;72,190475
6027;Null;2010;23,893324;72,06998
6028;Null;2011;22,519873;73,48309
6029;Null;2012;24,052422;71,965546
6030;Null;2013;23,999365;72,12915
6031;Null;2014;24,845325;71,13809
6032;Null;2015;26,103487;69,37018
6033;Null;2016;27,275927;67,886246
6034;Null;2017;27,500622;67,5323
6035;Null;2018;28,09048;66,898865
6036;Null;2019;29,161203;65,36871
6037;Null;2020;30,370855;63,940174
6038;Null;2021;30,328547;63,978596
6039;URY;2000;93,45795;6,542056
6040;URY;2001;99,344986;0,65502185
6041;URY;2002;99,26392;0,7360673
6042;URY;2003;99,06213;0,9378664
6043;URY;2004;82,52595;17,474049
6044;URY;2005;88,09524;11,904762
6045;URY;2006;65,81353;34,186474
6046;URY;2007;89,547424;10,452586
6047;URY;2008;64,588234;35,411766
6048;URY;2009;69,51081;30,489193
6049;URY;2010;84,14855;15,851449
6050;URY;2011;73,09547;26,904533
6051;URY;2012;63,559322;36,440678
6052;URY;2013;82,111694;17,888308
6053;URY;2014;87,15953;12,8404665
6054;URY;2015;85,88235;14,117646
6055;URY;2016;90,11628;9,88372
6056;URY;2017;90,73684;9,263158
6057;URY;2018;90,62715;9,372847
6058;URY;2019;88,2793;11,720697
6059;URY;2020;82,28782;17,712177
6060;URY;2021;78,06574;21,934261
6061;UZB;2000;13,128806;86,871185
6062;UZB;2001;13,125695;86,874306
6063;UZB;2002;13,11335;86,88666
6064;UZB;2003;16,107668;83,89233
6065;UZB;2004;18,818565;81,181435
6066;UZB;2005;18,820522;81,179474
6067;UZB;2006;10,592255;89,407745
6068;UZB;2007;10,334005;89,66599
6069;UZB;2008;11,044776;88,955215
6070;UZB;2009;14,394619;85,605385
6071;UZB;2010;16,46032;83,53968
6072;UZB;2011;11,315842;88,68416
6073;UZB;2012;13,140578;86,85942
6074;UZB;2013;10,945371;89,054634
6075;UZB;2014;11,402011;88,59799
6076;UZB;2015;12,832264;87,16774
6077;UZB;2016;12,946428;87,05357
6078;UZB;2017;14,381675;85,618324
6079;UZB;2018;9,8435135;90,15649
6080;UZB;2019;10,7636;89,2364
6081;UZB;2020;8,954424;91,04558
6082;UZB;2021;8,46141;91,53859
6083;VUT;2000;0,0;100,0
6084;VUT;2001;0,0;100,0
6085;VUT;2002;0,0;100,0
6086;VUT;2003;0,0;100,0
6087;VUT;2004;0,0;100,0
6088;VUT;2005;0,0;100,0
6089;VUT;2006;0,0;100,0
6090;VUT;2007;0,0;100,0
6091;VUT;2008;0,0;100,0
6092;VUT;2009;0,0;100,0
6093;VUT;2010;0,0;100,0
6094;VUT;2011;16,666668;83,333336
6095;VUT;2012;16,666668;83,333336
6096;VUT;2013;28,571428;71,42857
6097;VUT;2014;28,571428;71,42857
6098;VUT;2015;28,571428;71,42857
6099;VUT;2016;28,571428;71,42857
6100;VUT;2017;16,666668;83,333336
6101;VUT;2018;28,571428;71,42857
6102;VUT;2019;28,571428;71,42857
6103;VUT;2020;28,571428;71,42857
6104;VUT;2021;28,571428;71,42857
6105;VEN;2000;74,723694;25,27631
6106;VEN;2001;68,212906;31,7871
6107;VEN;2002;68,020775;31,979227
6108;VEN;2003;67,133415;32,866585
6109;VEN;2004;72,1027;27,897308
6110;VEN;2005;75,41177;24,588224
6111;VEN;2006;74,865616;25,134384
6112;VEN;2007;73,52468;26,475323
6113;VEN;2008;73,80666;26,193336
6114;VEN;2009;72,92203;27,077978
6115;VEN;2010;68,61347;31,386532
6116;VEN;2011;71,98853;28,011473
6117;VEN;2012;68,55118;31,448822
6118;VEN;2013;68,977005;31,022995
6119;VEN;2014;63,51769;36,48231
6120;VEN;2015;62,29027;37,709732
6121;VEN;2016;59,6389;40,3611
6122;VEN;2017;59,885387;40,114613
6123;VEN;2018;59,884857;40,115147
6124;VEN;2019;59,89163;40,10837
6125;VEN;2020;66,4438;33,55619
6126;VEN;2021;64,48549;35,514515
6127;VNM;1985;29,137897;70,86211
6128;VNM;1986;25,456848;74,54315
6129;VNM;1987;22,872252;77,12775
6130;VNM;1988;26,396463;73,603546
6131;VNM;1989;49,30627;50,693733
6132;VNM;1990;61,847717;38,152287
6133;VNM;1991;68,58849;31,41151
6134;VNM;1992;74,47707;25,522926
6135;VNM;1993;74,70456;25,295444
6136;VNM;1994;75,21973;24,780272
6137;VNM;1995;72,24194;27,758057
6138;VNM;1996;70,868744;29,131254
6139;VNM;1997;60,92933;39,070667
6140;VNM;1998;51,157322;48,84268
6141;VNM;1999;58,46598;41,53402
6142;VNM;2000;54,781628;45,218376
6143;VNM;2001;59,490356;40,509636
6144;VNM;2002;50,837994;49,162014
6145;VNM;2003;46,396286;53,603714
6146;VNM;2004;38,571426;61,42857
6147;VNM;2005;31,835636;68,16436
6148;VNM;2006;34,145077;65,85492
6149;VNM;2007;35,09975;64,900246
6150;VNM;2008;36,68781;63,312195
6151;VNM;2009;37,264385;62,735615
6152;VNM;2010;31,203663;68,79633
6153;VNM;2011;40,577282;59,422714
6154;VNM;2012;46,391663;53,608337
